horizon,symbol,entry_time,exit_time,entry_price,target,initial_sl,exit_price,qty,outcome,pnl,r_multiple,p_entry,kelly_f,atr,features_json,pnl_net,r_net
positional,RELIANCE,2024-06-10T09:15:00+05:30,2024-10-08T09:15:00+05:30,1469.95,1854.8539123129488,1277.4980438435257,1373.0,38.0,TIME_EXIT,-3684.1000000000017,-0.5037620917772028,0.7152986968724914,0.05,64.15065205215812,"{""structure"": 0.9555372734542394, ""value"": 0.8743853780236249, ""vol_anom"": 0.9133297022321364, ""mom_t"": 0.3310582019837131, ""vratio"": -0.013347700049816516, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.12312908814580927, ""accel"": -0.2645107743216539, ""align"": 0.5907571302233421, ""mom_l"": 0.47990869035765993, ""mom_v"": 0.3310582019837131}",-3795.8162000000016,-0.5190381121342508
short_term,SBIN,2024-11-05T13:45:00+05:30,2024-11-06T14:04:00+05:30,848.0,867.8464809880727,838.0767595059637,853.1306329216363,1259.0,TRAILED,6459.466848340144,0.5170320042852667,0.7387203042282517,0.05,6.6154936626908905,"{""structure"": 0.9914075000449807, ""value"": 0.7211855103669623, ""vol_anom"": 0.8761842289417363, ""mom_t"": 0.6564767650107279, ""vratio"": 0.14700878648746624, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": 0.2475472660524531, ""accel"": 0.3218953859573451, ""align"": 0.4735416076157604, ""mom_l"": 0.6454473949639122, ""mom_v"": 0.6564767650107279}",4324.202848340144,0.3461200928971209
short_term,TCS,2024-11-25T09:45:00+05:30,2024-11-27T09:20:00+05:30,4275.45,4369.106012900972,4228.621993549514,4369.106012900972,266.0,PROFIT,24912.499431658605,2.0,0.6943749368808284,0.05,31.21867096699081,"{""structure"": 0.9744605324210146, ""value"": 0.9488342250026396, ""vol_anom"": 0.40143576682797955, ""mom_t"": 0.8826069890094245, ""vratio"": 0.09735177253641088, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.03387716912508121, ""accel"": 0.5379449635244146, ""align"": 0.2709388591859225, ""mom_l"": 0.10622039943105051, ""mom_v"": 0.5300119121025507}",22637.960031658604,1.8173977359245186
positional,TCS,2024-08-19T09:15:00+05:30,2024-12-17T09:15:00+05:30,4416.05,5515.3152011284,3866.4173994358,4410.0,13.0,TIME_EXIT,-78.65000000000236,-0.011007352900446278,0.714252571336158,0.05,183.2108668547334,"{""structure"": 0.9923742173848779, ""value"": 0.9050273052371816, ""vol_anom"": -0.33632028820047494, ""mom_t"": 0.4753582912857298, ""vratio"": -0.06632173052058497, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.22820832641032318, ""accel"": 0.382742085966156, ""align"": 0.6277172573294283, ""mom_l"": 0.642220387362567, ""mom_v"": 0.0}",-193.46730000000235,-0.027076450677641094
positional,HDFCBANK,2024-09-30T09:15:00+05:30,2025-01-28T09:15:00+05:30,876.3,1053.6026939298931,787.6486530350535,823.5,84.0,TIME_EXIT,-4435.199999999996,-0.5955916272865831,0.696820751812077,0.05,29.55044898831551,"{""structure"": 0.7349253219674737, ""value"": 0.3870633294367492, ""vol_anom"": -0.2392708798242481, ""mom_t"": 0.8318666947380667, ""vratio"": 0.07560060703201814, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.012632581409487448, ""accel"": 0.7441819023780925, ""align"": 0.13270870964249037, ""mom_l"": 0.33643066803330873, ""mom_v"": 0.0}",-4582.418399999996,-0.6153612084604934
positional,ICICIBANK,2024-11-05T09:15:00+05:30,2025-03-05T09:15:00+05:30,1291.8,1628.4292861433555,1123.4853569283223,1217.0,44.0,TIME_EXIT,-3291.199999999998,-0.4444057785759376,0.7221705900850687,0.05,56.104881023892595,"{""structure"": 0.9955381127148679, ""value"": 0.9334542384563387, ""vol_anom"": 0.2314264634751829, ""mom_t"": 0.5212740518626954, ""vratio"": -0.18211843526599672, ""flow"": 0.7025030134019608, ""pcr"": 0.0, ""vrp"": -0.08286088556962681, ""maturity"": -0.3517397576594814, ""accel"": -0.09890980946380973, ""align"": 0.652849817528093, ""mom_l"": 0.5952109915422651, ""mom_v"": 0.1354160446673825}",-3404.878399999998,-0.45975560169798024
short_term,HDFCBANK,2025-04-15T09:45:00+05:30,2025-04-17T12:27:00+05:30,934.8,953.8734910402014,925.2632544798992,953.8734910402014,1310.0,PROFIT,24986.273262663934,1.999999999999988,0.7252103391672329,0.05,6.357830346733836,"{""structure"": 0.9992096684108838, ""value"": 0.9425726834091197, ""vol_anom"": 0.9512874880395422, ""mom_t"": 0.6373824148506789, ""vratio"": -0.10459447710332023, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.0997763725404859, ""accel"": 0.17216109652764644, ""align"": 0.47682985170829567, ""mom_l"": 0.3992263819286484, ""mom_v"": 0.6373824148506789}",22537.097262663934,1.8039582794718054
short_term,SBIN,2025-04-21T09:45:00+05:30,2025-04-22T13:33:00+05:30,819.7,838.5936143781164,810.2531928109419,827.6276606757848,1323.0,TRAILED,10488.295074063224,0.8391894231700857,0.7223575797217077,0.05,6.297871459372127,"{""structure"": 0.9992744225922837, ""value"": 0.9940476378274685, ""vol_anom"": 0.9044493099623677, ""mom_t"": 0.7081712138699475, ""vratio"": -0.18325656609820667, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.25045976071183657, ""accel"": 0.02204375800929012, ""align"": 0.5355683728986071, ""mom_l"": 0.34454797533055015, ""mom_v"": 0.7081712138699475}",8319.368874063224,0.665649308802255
short_term,RELIANCE,2025-04-28T10:15:00+05:30,2025-04-29T09:20:00+05:30,1348.6,1379.850450715821,1332.9747746420894,1379.850450715821,799.0,PROFIT,24969.11012194097,2.0,0.7112473142378049,0.05,10.41681690527366,"{""structure"": 0.9796930510551797, ""value"": 0.9383160012223292, ""vol_anom"": 0.6067606581076451, ""mom_t"": 0.5212912108814322, ""vratio"": -0.08686729396827701, ""flow"": -0.27021471461252455, ""pcr"": 0.10517162540347687, ""vrp"": 0.5396066871553462, ""maturity"": -0.019903260349865046, ""accel"": 0.38704042194467364, ""align"": -0.00869050187801091, ""mom_l"": 0.7793773327659949, ""mom_v"": 0.3858051522829459}",22814.04732194097,1.8273816896577109
short_term,RELIANCE,2025-04-29T11:50:00+05:30,2025-04-30T09:26:00+05:30,1404.4,1433.794048968185,1389.7029755159076,1389.7029755159076,850.0,LOSS,-12492.470811478608,-1.0,0.8177055509678914,0.05,9.798016322728333,"{""structure"": 0.9999624890397226, ""value"": 0.9930189446661842, ""vol_anom"": 0.19807976026922558, ""mom_t"": 0.8464881300959068, ""vratio"": 0.13151744276460897, ""flow"": -0.3073169713340122, ""pcr"": 0.8665752728924948, ""vrp"": 0.3569238979256516, ""maturity"": 0.041309084341272694, ""accel"": 0.3130051902983496, ""align"": 0.3367927992798802, ""mom_l"": 0.9192508119859893, ""mom_v"": 0.24457834640317944}",-14879.950811478608,-1.1911135143742968
