horizon,symbol,entry_time,exit_time,entry_price,target,initial_sl,exit_price,qty,outcome,pnl,r_multiple,p_entry,kelly_f,atr,features_json,pnl_net,r_net
short_term,RELIANCE,2024-06-07T12:15:00+05:30,2024-06-10T09:39:00+05:30,1463.0,1498.0124674958197,1445.4937662520902,1478.7614718767418,714.0,TRAILED,11253.69091999363,0.9003348237951877,0.7967319638537559,0.05,11.670822498606592,"{""structure"": 0.9110623279901218, ""value"": -0.26087561167312007, ""vol_anom"": 0.6306097956246686, ""mom_t"": 0.6518916156690419, ""vratio"": -0.03942099523456733, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": 0.15081602548749562, ""accel"": 0.13813166227684412, ""align"": 0.12472003058445515, ""mom_l"": 0.0020323233032658915, ""mom_v"": 0.5212397089805774}",9164.52691999363,0.7331943615955812
short_term,RELIANCE,2024-06-10T12:09:00+05:30,2024-06-11T09:16:00+05:30,1481.95,1512.4906531597164,1466.6796734201419,1466.6796734201419,818.0,LOSS,-12491.127142324001,-1.0,0.7180772228785374,0.05,10.180217719905496,"{""structure"": 0.9908090538852669, ""value"": 0.29767617037893124, ""vol_anom"": -0.5100342856920649, ""mom_t"": 0.7652748673641211, ""vratio"": -0.04093145496096919, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.09784729235974504, ""accel"": 0.10814569881182957, ""align"": 0.19764963954061499, ""mom_l"": 0.13910176998216503, ""mom_v"": 0.0}",-14915.597342324001,-1.1940953904620109
short_term,TCS,2024-06-07T09:45:00+05:30,2024-06-12T15:01:00+05:30,3874.7,3952.9415154234894,3835.579242288255,3835.579242288255,319.0,LOSS,-12479.521710046582,-1.0,0.8370388788876374,0.05,26.080505141163215,"{""structure"": 0.997160751676064, ""value"": 0.7031466482229354, ""vol_anom"": 0.5986711143130331, ""mom_t"": 0.7295013047375968, ""vratio"": -0.23619284815429598, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.3589484748995538, ""accel"": 0.3954960733215709, ""align"": -0.2993903701223719, ""mom_l"": 0.025942808003925497, ""mom_v"": 0.5656354920334249}",-14951.580310046582,-1.1980892102627523
short_term,SBIN,2024-06-10T09:45:00+05:30,2024-06-18T09:15:00+05:30,837.85,861.8028962353127,825.8735518823437,841.55,1043.0,TIME_EXIT,3859.099999999929,0.30893967590818433,0.8249684724626939,0.05,7.984298745104224,"{""structure"": 0.6406276245626389, ""value"": -0.9998147719125589, ""vol_anom"": 0.9046693021360952, ""mom_t"": 0.6225003014077354, ""vratio"": 0.2211615515293778, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": 0.30342366927570846, ""accel"": 0.5625582923132174, ""align"": 0.04000147735868483, ""mom_l"": 0.056082049509089425, ""mom_v"": 0.6225003014077354}",2111.344899999929,0.16902340160565624
short_term,ICICIBANK,2024-06-24T09:15:00+05:30,2024-06-24T09:40:00+05:30,1157.4,1180.9118925181021,1145.644053740949,1165.8533781174576,1063.0,TRAILED,8985.940938857357,0.7190725383717286,0.7046538500647769,0.05,7.8372975060340195,"{""structure"": 0.9759279690970109, ""value"": -0.16411012761249275, ""vol_anom"": 0.8293860870118221, ""mom_t"": 0.3412052671112474, ""vratio"": -0.1719024717104507, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.36713970210551494, ""accel"": -0.047334936454319756, ""align"": 0.10098546020465735, ""mom_l"": 0.35224076651000247, ""mom_v"": 0.3412052671112474}",6525.308538857356,0.5221679295047232
short_term,ICICIBANK,2024-06-27T10:15:00+05:30,2024-06-28T11:08:00+05:30,1226.5,1251.931715973333,1213.7841420133334,1213.7841420133334,983.0,LOSS,-12499.688400893274,-1.0,0.8047113583268228,0.05,8.47723865777769,"{""structure"": 0.9995037219967247, ""value"": 0.9975641499524932, ""vol_anom"": -0.12886994235408267, ""mom_t"": 0.741476776166313, ""vratio"": -0.38687950435604107, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.5073912496272811, ""accel"": -0.21929886836850113, ""align"": 0.34766670321563503, ""mom_l"": 0.8813220693045064, ""mom_v"": 0.0}",-14910.987400893275,-1.1929087288150064
short_term,RELIANCE,2024-06-28T09:45:00+05:30,2024-06-28T15:01:00+05:30,1551.5,1583.3653137583615,1535.5673431208193,1567.722785934016,784.0,TRAILED,12718.664172268524,1.0182097095942828,0.9015307232910438,0.05,10.621771252787182,"{""structure"": 0.9993184823829843, ""value"": 0.9960877658863988, ""vol_anom"": 0.8274037094509291, ""mom_t"": 0.6676140868875226, ""vratio"": -0.0480792013838803, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.14503938743265835, ""accel"": -0.22912368989843668, ""align"": 0.25645991418095754, ""mom_l"": 0.5669663258165254, ""mom_v"": 0.6676140868875226}",10285.912172268523,0.8234524871466757
swing,HDFCBANK,2024-06-18T09:15:00+05:30,2024-07-02T09:22:00+05:30,798.4,859.4349797401618,767.8825101299191,859.4349797401618,327.0,PROFIT,19958.438375032914,2.0,0.7008216234142337,0.05,15.25874493504046,"{""structure"": 0.9859979416161917, ""value"": 0.15560285649329228, ""vol_anom"": -0.34164313728591766, ""mom_t"": 0.45903011816834377, ""vratio"": -0.189598629173526, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": 0.07503884382540926, ""accel"": -0.004959668979972966, ""align"": 0.4479703277169532, ""mom_l"": 0.2550129371260514, ""mom_v"": 0.0}",19436.284775032913,1.9476759062820073
swing,ICICIBANK,2024-06-06T09:15:00+05:30,2024-07-02T11:47:00+05:30,1108.65,1235.8620528779638,1045.0439735610182,1187.2954801707635,157.0,TRAILED,12347.340386809861,1.236446993685561,0.7492051291826878,0.05,31.80301321949095,"{""structure"": 0.943653633922637, ""value"": 0.4004846684470555, ""vol_anom"": 0.831603432647702, ""mom_t"": -0.062228318894954414, ""vratio"": -0.39367577922273794, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.2976674011323854, ""accel"": 0.43461572875797483, ""align"": 0.582690160528663, ""mom_l"": 0.3881324522130798, ""mom_v"": -0.062228318894954414}",11999.224286809862,1.2015870893001317
short_term,RELIANCE,2024-07-01T09:45:00+05:30,2024-07-03T09:57:00+05:30,1570.95,1603.7734277344844,1554.5382861327578,1554.5382861327578,761.0,LOSS,-12489.314252971368,-1.0,0.7966226657178048,0.05,10.941142578161449,"{""structure"": 0.9998819983099005, ""value"": 0.9877931142079501, ""vol_anom"": -0.13790264936508523, ""mom_t"": 0.5394899723224096, ""vratio"": -0.08134569173339266, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.17609990771396133, ""accel"": 0.10344679485246709, ""align"": 0.3854046089334383, ""mom_l"": 0.6890434041934759, ""mom_v"": 0.0}",-14880.300152971367,-1.1914425285144181
